run,line,message
q-plus,1012,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1013,1    11  12                NaN           NaN
q-plus,1015,1    10         Iterations   :  12
q-plus,1017,1    10 NOTE:Retrying step
q-plus,1027,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 3.9545E-296 in GE
q-plus,1028,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 3.9545E-296 in GE
q-plus,1029,1    11   6                NaN           NaN
q-plus,1030,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1031,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1032,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1033,1    11   7                NaN           NaN
q-plus,1034,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1035,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1036,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1037,1    11   8                NaN           NaN
q-plus,1038,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1039,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1040,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1041,1    11   9                NaN           NaN
q-plus,1042,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1043,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1044,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1045,1    11  10                NaN           NaN
q-plus,1046,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1047,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1048,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1049,1    11  11                NaN           NaN
q-plus,1050,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1051,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1052,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1053,1    11  12                NaN           NaN
q-plus,1055,1    10         Iterations   :  12
q-plus,1057,1    10 NOTE:Retrying step
q-plus,1067,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 7.8962E-296 in GE
q-plus,1068,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 7.8962E-296 in GE
q-plus,1069,1    11   6                NaN           NaN
q-plus,1070,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1071,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1072,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1073,1    11   7                NaN           NaN
q-plus,1074,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1075,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1076,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1077,1    11   8                NaN           NaN
q-plus,1078,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1079,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1080,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1081,1    11   9                NaN           NaN
q-plus,1082,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1083,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1084,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1085,1    11  10                NaN           NaN
q-plus,1086,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1087,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1088,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1089,1    11  11                NaN           NaN
q-plus,1090,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1091,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1092,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1093,1    11  12                NaN           NaN
q-plus,1095,1    10         Iterations   :  12
q-plus,1097,1    10 NOTE:Retrying step
q-plus,1107,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 1.5795E-295 in GE
q-plus,1108,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 1.5795E-295 in GE
q-plus,1109,1    11   6                NaN           NaN
q-plus,1110,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1111,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1112,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1113,1    11   7                NaN           NaN
q-plus,1114,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1115,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1116,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1117,1    11   8                NaN           NaN
q-plus,1118,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1119,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1120,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1121,1    11   9                NaN           NaN
q-plus,1122,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1123,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1124,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1125,1    11  10                NaN           NaN
q-plus,1126,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1127,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1128,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1129,1    11  11                NaN           NaN
q-plus,1130,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1131,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1132,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
q-plus,1133,1    11  12                NaN           NaN
q-plus,1135,1    10         Iterations   :  12
q-plus,1137,1    10 NOTE:No convergence with minimum step size
q-minus,43,1     1         Iterations   :   3
q-minus,65,1     2         Iterations   :   3
q-minus,87,1     3         Iterations   :   3
q-minus,109,1     4         Iterations   :   3
q-minus,131,1     5         Iterations   :   3
q-minus,153,1     6         Iterations   :   3
q-minus,175,1     7         Iterations   :   3
q-minus,197,1     8         Iterations   :   3
q-minus,219,1     9         Iterations   :   3
q-minus,241,1    10         Iterations   :   3
q-minus,263,1    11         Iterations   :   3
q-minus,285,1    12         Iterations   :   3
q-minus,307,1    13         Iterations   :   3
q-minus,329,1    14         Iterations   :   3
q-minus,351,1    15         Iterations   :   3
q-minus,373,1    16         Iterations   :   3
q-minus,395,1    17         Iterations   :   3
q-minus,417,1    18         Iterations   :   3
q-minus,439,1    19         Iterations   :   3
q-minus,509,1    21         Iterations   :   3
q-minus,531,1    22         Iterations   :   3
q-minus,550,1    23         Iterations   :  12
q-minus,552,1    23 NOTE:Retrying step
q-minus,570,1    23         Iterations   :  12
q-minus,572,1    23 NOTE:Retrying step
q-minus,593,1    23         Iterations   :   3
q-minus,612,1    24         Iterations   :  12
q-minus,614,1    24 NOTE:Retrying step
q-minus,632,1    24         Iterations   :  12
q-minus,634,1    24 NOTE:Retrying step
q-minus,654,1    24         Iterations   :   2
q-minus,673,1    25         Iterations   :  12
q-minus,675,1    25 NOTE:Retrying step
q-minus,693,1    25         Iterations   :  12
q-minus,695,1    25 NOTE:Retrying step
q-minus,713,1    25         Iterations   :  12
q-minus,715,1    25 NOTE:Retrying step
q-minus,733,1    25         Iterations   :  12
q-minus,735,1    25 NOTE:Retrying step
q-minus,755,1    25         Iterations   :   2
q-minus,774,1    26         Iterations   :  12
q-minus,776,1    26 NOTE:Retrying step
q-minus,794,1    26         Iterations   :  12
q-minus,796,1    26 NOTE:Retrying step
q-minus,816,1    26         Iterations   :   2
q-minus,835,1    27         Iterations   :  12
q-minus,837,1    27 NOTE:Retrying step
q-minus,856,1    27         Iterations   :   1
q-minus,875,1    28         Iterations   :  12
q-minus,877,1    28 NOTE:Retrying step
q-minus,895,1    28         Iterations   :  12
q-minus,897,1    28 NOTE:Retrying step
q-minus,915,1    28         Iterations   :  12
q-minus,917,1    28 NOTE:Retrying step
q-minus,935,1    28         Iterations   :  12
q-minus,937,1    28 NOTE:Retrying step
q-minus,955,1    28         Iterations   :  12
q-minus,957,1    28 NOTE:Retrying step
q-minus,976,1    28         Iterations   :   1
q-minus,995,1    29         Iterations   :  12
q-minus,997,1    29 NOTE:Retrying step
q-minus,1015,1    29         Iterations   :  12
q-minus,1017,1    29 NOTE:Retrying step
q-minus,1035,1    29         Iterations   :  12
q-minus,1037,1    29 NOTE:Retrying step
q-minus,1056,1    29         Iterations   :   1
q-minus,1075,1    30         Iterations   :  12
q-minus,1077,1    30 NOTE:Retrying step
q-minus,1095,1    30         Iterations   :  12
q-minus,1097,1    30 NOTE:Retrying step
q-minus,1116,1    30         Iterations   :   1
q-minus,1135,1    31         Iterations   :  12
q-minus,1137,1    31 NOTE:Retrying step
q-minus,1155,1    31         Iterations   :  12
q-minus,1157,1    31 NOTE:Retrying step
q-minus,1175,1    31         Iterations   :  12
q-minus,1177,1    31 NOTE:Retrying step
q-minus,1196,1    31         Iterations   :   1
q-minus,1215,1    32         Iterations   :  12
q-minus,1217,1    32 NOTE:Retrying step
q-minus,1235,1    32         Iterations   :  12
q-minus,1237,1    32 NOTE:Retrying step
q-minus,1255,1    32         Iterations   :  12
q-minus,1257,1    32 NOTE:Retrying step
q-minus,1293,1    33         Iterations   :  12
q-minus,1295,1    33 NOTE:No convergence with minimum step size
q-minus,1306,1   -34  MX    7  -1.28871E+01   4.27058E+00   3.81972E+00  -1.90986E+00  -1.49142E-03
q-minus,1308,1    33         Iterations   :   0
hscaled-plus,26,1     1         Iterations   :  12
hscaled-plus,28,1     1 NOTE:Retrying step
hscaled-plus,46,1     1         Iterations   :  12
hscaled-plus,48,1     1 NOTE:Retrying step
hscaled-plus,66,1     1         Iterations   :  12
hscaled-plus,68,1     1 NOTE:Retrying step
hscaled-plus,77,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 1.0563E-301 in GE
hscaled-plus,78,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 1.0563E-301 in GE
hscaled-plus,79,1     2   5                NaN           NaN
hscaled-plus,80,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,81,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,82,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,83,1     2   6                NaN           NaN
hscaled-plus,84,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,85,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,86,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,87,1     2   7                NaN           NaN
hscaled-plus,88,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,89,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,90,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,91,1     2   8                NaN           NaN
hscaled-plus,92,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,93,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,94,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,95,1     2   9                NaN           NaN
hscaled-plus,96,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,97,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,98,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,99,1     2  10                NaN           NaN
hscaled-plus,100,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,101,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,102,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,103,1     2  11                NaN           NaN
hscaled-plus,104,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,105,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,106,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,107,1     2  12                NaN           NaN
hscaled-plus,109,1     1         Iterations   :  12
hscaled-plus,111,1     1 NOTE:Retrying step
hscaled-plus,121,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 1.2657E-301 in GE
hscaled-plus,122,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 1.2657E-301 in GE
hscaled-plus,123,1     2   6                NaN           NaN
hscaled-plus,124,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,125,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,126,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,127,1     2   7                NaN           NaN
hscaled-plus,128,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,129,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,130,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,131,1     2   8                NaN           NaN
hscaled-plus,132,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,133,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,134,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,135,1     2   9                NaN           NaN
hscaled-plus,136,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,137,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,138,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,139,1     2  10                NaN           NaN
hscaled-plus,140,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,141,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,142,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,143,1     2  11                NaN           NaN
hscaled-plus,144,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,145,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,146,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,147,1     2  12                NaN           NaN
hscaled-plus,149,1     1         Iterations   :  12
hscaled-plus,151,1     1 NOTE:Retrying step
hscaled-plus,161,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 2.9233E-301 in GE
hscaled-plus,162,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 2.9233E-301 in GE
hscaled-plus,163,1     2   6                NaN           NaN
hscaled-plus,164,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,165,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,166,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,167,1     2   7                NaN           NaN
hscaled-plus,168,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,169,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,170,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,171,1     2   8                NaN           NaN
hscaled-plus,172,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,173,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,174,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,175,1     2   9                NaN           NaN
hscaled-plus,176,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,177,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,178,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,179,1     2  10                NaN           NaN
hscaled-plus,180,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,181,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,182,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,183,1     2  11                NaN           NaN
hscaled-plus,184,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,185,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,186,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-plus,187,1     2  12                NaN           NaN
hscaled-plus,189,1     1         Iterations   :  12
hscaled-plus,191,1     1 NOTE:Retrying step
hscaled-plus,209,1     1         Iterations   :  12
hscaled-plus,211,1     1 NOTE:Retrying step
hscaled-plus,229,1     1         Iterations   :  12
hscaled-plus,231,1     1 NOTE:Retrying step
hscaled-plus,249,1     1         Iterations   :  12
hscaled-plus,251,1     1 NOTE:Retrying step
hscaled-plus,269,1     1         Iterations   :  12
hscaled-plus,271,1     1 NOTE:Retrying step
hscaled-plus,289,1     1         Iterations   :  12
hscaled-plus,291,1     1 NOTE:Retrying step
hscaled-plus,309,1     1         Iterations   :  12
hscaled-plus,311,1     1 NOTE:Retrying step
hscaled-plus,329,1     1         Iterations   :  12
hscaled-plus,331,1     1 NOTE:Retrying step
hscaled-plus,349,1     1         Iterations   :  12
hscaled-plus,351,1     1 NOTE:Retrying step
hscaled-plus,369,1     1         Iterations   :  12
hscaled-plus,371,1     1 NOTE:Retrying step
hscaled-plus,389,1     1         Iterations   :  12
hscaled-plus,391,1     1 NOTE:Retrying step
hscaled-plus,409,1     1         Iterations   :  12
hscaled-plus,411,1     1 NOTE:Retrying step
hscaled-plus,429,1     1         Iterations   :  12
hscaled-plus,431,1     1 NOTE:Retrying step
hscaled-plus,449,1     1         Iterations   :  12
hscaled-plus,451,1     1 NOTE:Retrying step
hscaled-plus,469,1     1         Iterations   :  12
hscaled-plus,471,1     1 NOTE:Retrying step
hscaled-plus,489,1     1         Iterations   :  12
hscaled-plus,491,1     1 NOTE:No convergence with minimum step size
hscaled-plus,499,1    -2  MX    2   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
hscaled-minus,17,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 1.1802E-302 in GE
hscaled-minus,18,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 1.1802E-302 in GE
hscaled-minus,19,1     2   4                NaN           NaN
hscaled-minus,20,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,21,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,22,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,23,1     2   5                NaN           NaN
hscaled-minus,24,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,25,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,26,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,27,1     2   6                NaN           NaN
