run,line,message
hscaled-minus,28,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,29,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,30,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,31,1     2   7                NaN           NaN
hscaled-minus,32,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,33,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,34,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,35,1     2   8                NaN           NaN
hscaled-minus,36,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,37,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,38,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,39,1     2   9                NaN           NaN
hscaled-minus,40,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,41,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,42,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,43,1     2  10                NaN           NaN
hscaled-minus,44,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,45,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,46,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,47,1     2  11                NaN           NaN
hscaled-minus,48,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,49,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,50,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,51,1     2  12                NaN           NaN
hscaled-minus,53,1     1         Iterations   :  12
hscaled-minus,55,1     1 NOTE:Retrying step
hscaled-minus,63,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 3.1829E-302 in GE
hscaled-minus,64,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 3.1829E-302 in GE
hscaled-minus,65,1     2   4                NaN           NaN
hscaled-minus,66,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,67,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,68,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,69,1     2   5                NaN           NaN
hscaled-minus,70,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,71,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,72,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,73,1     2   6                NaN           NaN
hscaled-minus,74,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,75,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,76,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,77,1     2   7                NaN           NaN
hscaled-minus,78,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,79,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,80,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,81,1     2   8                NaN           NaN
hscaled-minus,82,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,83,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,84,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,85,1     2   9                NaN           NaN
hscaled-minus,86,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,87,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,88,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,89,1     2  10                NaN           NaN
hscaled-minus,90,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,91,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,92,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,93,1     2  11                NaN           NaN
hscaled-minus,94,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,95,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,96,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,97,1     2  12                NaN           NaN
hscaled-minus,99,1     1         Iterations   :  12
hscaled-minus,101,1     1 NOTE:Retrying step
hscaled-minus,109,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 4.0534E-302 in GE
hscaled-minus,110,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 4.0534E-302 in GE
hscaled-minus,111,1     2   4                NaN           NaN
hscaled-minus,112,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,113,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,114,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,115,1     2   5                NaN           NaN
hscaled-minus,116,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,117,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,118,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,119,1     2   6                NaN           NaN
hscaled-minus,120,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,121,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,122,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,123,1     2   7                NaN           NaN
hscaled-minus,124,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,125,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,126,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,127,1     2   8                NaN           NaN
hscaled-minus,128,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,129,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,130,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,131,1     2   9                NaN           NaN
hscaled-minus,132,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,133,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,134,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,135,1     2  10                NaN           NaN
hscaled-minus,136,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,137,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,138,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,139,1     2  11                NaN           NaN
hscaled-minus,140,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,141,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,142,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,143,1     2  12                NaN           NaN
hscaled-minus,145,1     1         Iterations   :  12
hscaled-minus,147,1     1 NOTE:Retrying step
hscaled-minus,154,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 1.9030E-300 in GE
hscaled-minus,155,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 1.9030E-300 in GE
hscaled-minus,156,1     2   3                NaN           NaN
hscaled-minus,157,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,158,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,159,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,160,1     2   4                NaN           NaN
hscaled-minus,161,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,162,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,163,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,164,1     2   5                NaN           NaN
hscaled-minus,165,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,166,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,167,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,168,1     2   6                NaN           NaN
hscaled-minus,169,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,170,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,171,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,172,1     2   7                NaN           NaN
hscaled-minus,173,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,174,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,175,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,176,1     2   8                NaN           NaN
hscaled-minus,177,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,178,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,179,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,180,1     2   9                NaN           NaN
hscaled-minus,181,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,182,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,183,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,184,1     2  10                NaN           NaN
hscaled-minus,185,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,186,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,187,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,188,1     2  11                NaN           NaN
hscaled-minus,189,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,190,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,191,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,192,1     2  12                NaN           NaN
hscaled-minus,194,1     1         Iterations   :  12
hscaled-minus,196,1     1 NOTE:Retrying step
hscaled-minus,214,1     1         Iterations   :  12
hscaled-minus,216,1     1 NOTE:Retrying step
hscaled-minus,234,1     1         Iterations   :  12
hscaled-minus,236,1     1 NOTE:Retrying step
hscaled-minus,254,1     1         Iterations   :  12
hscaled-minus,256,1     1 NOTE:Retrying step
hscaled-minus,267,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 9.9983E-301 in GE
hscaled-minus,268,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 9.9983E-301 in GE
hscaled-minus,269,1     2   7                NaN           NaN
hscaled-minus,270,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,271,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,272,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,273,1     2   8                NaN           NaN
hscaled-minus,274,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,275,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,276,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,277,1     2   9                NaN           NaN
hscaled-minus,278,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,279,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,280,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,281,1     2  10                NaN           NaN
hscaled-minus,282,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,283,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,284,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,285,1     2  11                NaN           NaN
hscaled-minus,286,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,287,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,288,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,289,1     2  12                NaN           NaN
hscaled-minus,291,1     1         Iterations   :  12
hscaled-minus,293,1     1 NOTE:Retrying step
hscaled-minus,304,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 2.0771E-300 in GE
hscaled-minus,305,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 2.0771E-300 in GE
hscaled-minus,306,1     2   7                NaN           NaN
hscaled-minus,307,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,308,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,309,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,310,1     2   8                NaN           NaN
hscaled-minus,311,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,312,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,313,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,314,1     2   9                NaN           NaN
hscaled-minus,315,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,316,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,317,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,318,1     2  10                NaN           NaN
hscaled-minus,319,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,320,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,321,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,322,1     2  11                NaN           NaN
hscaled-minus,323,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,324,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,325,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,326,1     2  12                NaN           NaN
hscaled-minus,328,1     1         Iterations   :  12
hscaled-minus,330,1     1 NOTE:Retrying step
hscaled-minus,348,1     1         Iterations   :  12
hscaled-minus,350,1     1 NOTE:Retrying step
hscaled-minus,361,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 8.2662E-300 in GE
hscaled-minus,362,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 8.2662E-300 in GE
hscaled-minus,363,1     2   7                NaN           NaN
hscaled-minus,364,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,365,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,366,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,367,1     2   8                NaN           NaN
hscaled-minus,368,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,369,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,370,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,371,1     2   9                NaN           NaN
hscaled-minus,372,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,373,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,374,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,375,1     2  10                NaN           NaN
hscaled-minus,376,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,377,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,378,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,379,1     2  11                NaN           NaN
hscaled-minus,380,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,381,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,382,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,383,1     2  12                NaN           NaN
hscaled-minus,385,1     1         Iterations   :  12
hscaled-minus,387,1     1 NOTE:Retrying step
hscaled-minus,398,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 1.6629E-299 in GE
hscaled-minus,399,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 1.6629E-299 in GE
hscaled-minus,400,1     2   7                NaN           NaN
hscaled-minus,401,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,402,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,403,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,404,1     2   8                NaN           NaN
hscaled-minus,405,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,406,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,407,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,408,1     2   9                NaN           NaN
hscaled-minus,409,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,410,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,411,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,412,1     2  10                NaN           NaN
hscaled-minus,413,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,414,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,415,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,416,1     2  11                NaN           NaN
hscaled-minus,417,NOTE:Pivot   1 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,418,NOTE:Pivot   2 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,419,NOTE:Pivot   3 = 0.0000E+000 <= ||A||_max/1.7977E+308 = 0.0000E+000 in GE
hscaled-minus,420,1     2  12                NaN           NaN
hscaled-minus,422,1     1         Iterations   :  12
hscaled-minus,424,1     1 NOTE:Retrying step
hscaled-minus,442,1     1         Iterations   :  12
hscaled-minus,444,1     1 NOTE:Retrying step
hscaled-minus,462,1     1         Iterations   :  12
hscaled-minus,464,1     1 NOTE:Retrying step
hscaled-minus,482,1     1         Iterations   :  12
hscaled-minus,484,1     1 NOTE:Retrying step
hscaled-minus,502,1     1         Iterations   :  12
hscaled-minus,504,1     1 NOTE:Retrying step
hscaled-minus,522,1     1         Iterations   :  12
hscaled-minus,524,1     1 NOTE:Retrying step
hscaled-minus,542,1     1         Iterations   :  12
hscaled-minus,544,1     1 NOTE:Retrying step
hscaled-minus,562,1     1         Iterations   :  12
hscaled-minus,564,1     1 NOTE:Retrying step
hscaled-minus,582,1     1         Iterations   :  12
hscaled-minus,584,1     1 NOTE:Retrying step
hscaled-minus,602,1     1         Iterations   :  12
hscaled-minus,604,1     1 NOTE:No convergence with minimum step size
hscaled-minus,613,1     2  MX    2   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
